feature,importance
amenity_aeg_double_oven,0.0
amenity_aeg_electric_stove,0.0
amenity_aeg_gas_stove,0.0
amenity_private_gym_in_building,0.0
amenity_private_hot_tub,0.0
amenity_private_hot_tub_available_all_year_open_24_hours,0.0
amenity_private_living_room,0.0
amenity_private_outdoor_kitchen,0.0
amenity_aeg_induction_stove,0.0
amenity_private_pool,0.0
amenity_private_sauna,0.0
amenity_radiant_heating,0.0
amenity_aeg_oven,0.0
amenity_aeg_refrigerator,0.0
amenity_resort_access,0.0
amenity_resort_view,0.0
amenity_rice_maker,0.0
amenity_rituals_body_soap,0.0
amenity_rituals_conditioner,0.0
amenity_rituals_shampoo,0.0
amenity_river_view,0.0
amenity_aeg_single_oven,0.0
amenity_smeg_refrigerator,0.0
amenity_smeg_stainless_steel_gas_stove,0.0
amenity_smeg_stainless_steel_oven,0.0
amenity_aeg_stainless_steel_gas_stove,0.0
amenity_sonos_sound_system,0.0
amenity_safe,0.0
amenity_samsung_bluetooth_sound_system,0.0
amenity_samsung_oven,0.0
amenity_samsung_refrigerator,0.0
amenity_sanex_body_soap,0.0
amenity_sauna,0.0
amenity_sea_view,0.0
amenity_aeg_stainless_steel_oven,0.0
amenity_aeg_stainless_steel_single_oven,0.0
amenity_shared_bbq_grill_charcoal,0.0
amenity_shared_backyard,0.0
amenity_shared_backyard_fully_fenced,0.0
amenity_shared_backyard_not_fully_fenced,0.0
amenity_shared_beach_access,0.0
amenity_shared_beach_access_beachfront,0.0
amenity_shared_gym_in_building,0.0
amenity_shared_gym_nearby,0.0
amenity_shared_hot_tub,0.0
amenity_shared_outdoor_kitchen,0.0
amenity_shared_outdoor_pool_available_all_year_open_24_hours,0.0
amenity_shared_patio_or_balcony,0.0
amenity_shared_pool,0.0
amenity_shared_sauna,0.0
amenity_anders_gas_stove,0.0
amenity_siemens_oven,0.0
amenity_siemens_refrigerator,0.0
amenity_siemens_stainless_steel_oven,0.0
amenity_siemens_double_oven,0.0
amenity_siemens_electric_stove,0.0
amenity_siemens_gas_stove,0.0
amenity_siemens_induction_stove,0.0
amenity_siemens_single_oven,0.0
amenity_siemens_stainless_steel_double_oven,0.0
amenity_siemens_stainless_steel_gas_stove,0.0
amenity_siemens_stainless_steel_induction_stove,0.0
amenity_siemens_stainless_steel_single_oven,0.0
amenity_single_level_home,0.0
amenity_single_oven,0.0
amenity_skate_ramp,0.0
amenity_free_washer,0.0
amenity_anders_induction_stove,0.0
amenity_smeg_double_oven,0.0
amenity_smeg_gas_stove,0.0
amenity_smeg_induction_stove,0.0
amenity_smeg_oven,0.0
amenity_smeg_stainless_steel_induction_stove,0.0
amenity_smeg_stainless_steel_single_oven,0.0
amenity_smeg_stove,0.0
amenity_andrelon_body_soap,0.0
amenity_smoking_allowed,0.0
amenity_andrelon_conditioner,0.0
amenity_sound_system_with_bluetooth_and_aux,0.0
amenity_andrelon_shampoo,0.0
amenity_andrélon_shampoo,0.0
amenity_stainless_steel_electric_stove,0.0
amenity_stainless_steel_gas_stove,0.0
amenity_stainless_steel_induction_stove,0.0
amenity_stainless_steel_oven,0.0
amenity_stainless_steel_single_oven,0.0
amenity_arcade_games,0.0
amenity_standalone_high_chair,0.0
amenity_atag_refrigerator,0.0
amenity_standalone_high_chair_available_upon_request,0.0
amenity_stella_maris_body_soap,0.0
amenity_stove,0.0
amenity_sun_loungers,0.0
amenity_syoss_shampoo,0.0
amenity_b_o_bluetooth_sound_system,0.0
amenity_tv_with_apple_tv,0.0
amenity_tv_with_chromecast,0.0
amenity_tv_with_chromecast_netflix,0.0
amenity_tv_with_netflix,0.0
amenity_tv_with_netflix_chromecast,0.0
amenity_tv_with_netflix_premium_cable,0.0
amenity_tv_with_netflix_standard_cable,0.0
amenity_bbq_grill_charcoal,0.0
amenity_tv_with_standard_cable_netflix,0.0
amenity_table_corner_guards,0.0
amenity_theme_room,0.0
amenity_bbq_grill_gas,0.0
amenity_baby_bath,0.0
amenity_baby_bath_always_at_the_listing,0.0
amenity_baby_bath_available_upon_request,0.0
amenity_washer_in_building,0.0
amenity_washer_in_unit,0.0
amenity_waterfront,0.0
amenity_whirlpool_induction_stove,0.0
amenity_whirlpool_oven,0.0
amenity_whirlpool_refrigerator,0.0
amenity_whirlpool_stainless_steel_gas_stove,0.0
amenity_wifi,0.0
amenity_wifi_20_mbps,0.0
amenity_wifi_26_mbps,0.0
amenity_wifi_48_mbps,0.0
amenity_wifi_49_mbps,0.0
amenity_window_ac_unit,0.0
host_verifications_count,0.0
amenity_baby_monitor,0.0
amenity_zanussi_refrigerator,0.0
amenity_zenology_body_soap,0.0
amenity_zenology_conditioner,0.0
amenity_zenology_shampoo,0.0
amenity_baby_monitor_always_at_the_listing,0.0
amenity_baby_monitor_available_upon_request,0.0
first_review_year,0.0
first_review_month,0.0
first_review_day,0.0
first_review_days_ago,0.0
last_review_year,0.0
last_review_month,0.0
last_review_day,0.0
last_review_days_ago,0.0
amenity_ski_in_ski_out,0.0
